Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Hortaleza,3,2,125,1,1,1,1,1,1,465000
Piso,Hortaleza,1,1,55,0,1,1,1,0,0,203000
Piso,Hortaleza,4,3,140,1,1,1,0,1,1,1000000
Piso,Hortaleza,3,2,121,1,1,1,1,1,0,560000
Piso,Hortaleza,3,1,78,0,0,0,0,0,1,159000
Ático,Hortaleza,1,1,66,0,0,1,1,1,1,370000
Dúplex,Hortaleza,1,1,90,1,1,1,0,1,1,255000
Piso,Hortaleza,1,1,60,1,1,1,1,1,0,329000
Piso,Hortaleza,3,1,81,0,0,1,0,0,1,235000
Piso,Hortaleza,4,2,156,0,1,1,1,1,1,420000
Piso,Hortaleza,3,2,110,0,1,1,0,1,0,495000
Piso,Hortaleza,3,2,90,0,0,1,1,0,0,350000
Ático,Hortaleza,2,1,72,0,1,1,1,0,1,289000
Ático,Hortaleza,2,2,133,1,1,1,1,1,1,463000
Piso,Latina,2,1,66,1,1,1,0,0,1,179000
Piso,Latina,5,2,144,1,1,0,1,0,1,444000
Piso,Latina,5,2,144,1,1,0,1,0,1,444000
Piso,Latina,3,1,62,1,0,0,1,0,1,159900
Piso,Latina,4,2,117,1,1,1,1,1,1,350000
Piso,Latina,2,2,91,1,1,1,1,1,0,300000
Piso,Latina,1,1,59,1,1,1,1,0,1,160000
Piso,Latina,1,1,105,1,1,1,0,0,0,175000
Ático,Latina,2,1,67,1,1,0,1,0,1,169000
Piso,Latina,3,2,115,1,1,1,1,0,1,305000
Piso,Latina,2,1,66,1,1,1,1,0,1,169500
Piso,Latina,3,2,71,1,1,0,1,1,0,179900
Piso,Latina,3,1,73,0,1,1,1,1,1,210000
Ático,Latina,2,2,65,1,1,0,1,0,1,220000
Piso,Latina,2,1,80,1,1,1,1,0,1,230000
Piso,Latina,4,2,91,0,0,1,1,0,1,271000
Piso,Latina,4,2,132,1,1,1,1,1,0,375000
Piso,Latina,5,1,100,0,0,0,1,0,1,235000
Piso,Latina,2,1,69,0,0,1,1,0,0,194000
Piso,Latina,2,2,98,1,1,1,1,1,0,355000
Piso,Latina,3,1,76,1,1,0,1,0,1,165000
Piso,Latina,3,1,65,0,0,0,1,0,1,155000
Piso,Latina,2,1,51,0,1,0,1,1,0,137900
Piso,Latina,3,2,92,1,1,1,1,1,1,350000
Piso,Latina,3,1,90,1,1,1,1,0,1,185000
Piso,Latina,3,2,98,1,0,1,1,1,1,350000
Piso,Latina,3,1,70,1,1,1,1,0,0,190000
Piso,Latina,2,1,52,0,0,1,1,0,0,145000
Piso,Latina,3,1,83,1,1,0,1,0,1,235000
Piso,Latina,3,2,98,1,1,1,1,1,1,350000
Piso,Latina,2,2,99,1,0,1,1,1,0,355000
Piso,Latina,4,2,130,1,1,1,1,1,1,410000
Piso,Latina,3,1,85,1,1,1,1,0,1,275000
Piso,Latina,2,1,64,0,1,1,1,1,1,159900
Piso,Latina,3,2,119,1,1,1,1,1,1,385000
Piso,Latina,2,2,70,0,1,1,1,1,0,265000
Dúplex,Latina,3,2,139,0,1,0,1,0,1,330000
Piso,Latina,3,1,74,0,1,0,1,0,1,195000
Piso,Latina,3,1,90,0,1,1,1,0,1,175000
Piso,Latina,4,2,125,0,1,1,1,0,1,310000
Piso,Latina,3,1,73,0,1,1,1,1,0,145000
Piso,Latina,3,1,83,1,1,1,1,0,1,170000
Piso,Latina,3,1,94,1,1,1,1,0,0,195000
Piso,Latina,2,1,51,0,0,1,1,0,0,132900
Piso,Latina,1,1,59,1,1,1,1,0,0,179999
Piso,Latina,2,1,75,1,1,1,1,1,1,318000
Piso,Latina,2,1,62,1,1,1,1,0,0,169000
Piso,Latina,3,1,81,1,1,1,1,1,1,298000
Piso,Latina,3,2,109,1,1,1,1,1,0,595000
Piso,Latina,2,1,65,0,0,1,1,0,0,164500
Piso,Latina,2,1,88,0,1,0,1,0,1,250000
Piso,Latina,3,1,76,0,1,1,1,0,0,149500
Piso,Latina,2,1,70,0,0,1,1,0,1,175000
Piso,Latina,4,5,199,1,1,1,1,1,1,745000
Piso,Latina,1,2,75,1,1,1,1,1,1,175000
Piso,Latina,3,1,76,1,1,1,1,0,0,289000
Piso,Latina,2,1,65,0,0,1,1,0,1,170000
Piso,Latina,3,1,74,0,1,1,1,0,1,170000
Ático,Latina,3,2,97,1,1,1,1,1,0,330000
Piso,Latina,3,1,78,1,0,0,1,0,1,149900
Dúplex,Latina,1,1,42,1,1,0,1,0,0,99900
Dúplex,Latina,1,2,75,1,1,1,1,1,1,175000
Piso,Latina,3,1,83,1,1,0,1,0,1,235000
Ático,Latina,3,2,130,1,1,0,1,0,1,469000
Piso,Latina,4,2,144,1,1,1,1,0,1,427260
Piso,Latina,2,2,62,1,1,1,1,0,0,254000
Piso,Latina,4,2,115,1,1,1,1,0,1,299999
Piso,Latina,5,1,128,0,1,0,0,0,1,247000
Piso,Latina,2,1,63,0,0,1,1,0,0,219000
Piso,Latina,2,1,62,0,0,1,1,0,0,219000
Dúplex,Latina,2,2,125,1,1,1,1,1,1,225000
Piso,Latina,2,1,60,0,1,0,1,0,1,225000
Piso,Latina,3,1,92,0,1,1,1,0,1,234000
Piso,Latina,3,1,62,1,0,0,1,0,1,159900
Piso,Latina,3,2,106,1,1,1,1,1,0,265000
Piso,Latina,3,2,85,0,1,1,1,1,1,249000
Piso,Latina,3,2,90,1,1,1,1,1,0,279000
Piso,Latina,3,2,76,1,1,0,1,0,0,190000
Piso,Latina,3,1,74,1,0,1,1,0,1,185000
Piso,Latina,9,3,288,0,1,1,1,0,1,700000
Ático,Latina,3,2,97,1,1,1,1,1,0,330000
Piso,Latina,2,1,60,0,0,1,1,0,1,164500
Piso,Latina,3,1,55,0,1,1,1,0,0,169000
Piso,Latina,3,1,98,0,1,0,1,0,0,149900
Piso,Latina,3,1,80,0,1,1,1,0,0,190000
Piso,Latina,4,2,122,1,1,1,1,0,1,450000
Piso,Latina,2,1,69,0,1,0,1,0,1,146000
Piso,Latina,3,1,90,0,1,1,1,0,1,209500
Ático,Latina,3,2,112,1,1,1,1,1,1,549000
Piso,Latina,2,1,68,1,1,1,1,0,1,179900
Piso,Latina,9,3,288,0,1,1,1,0,1,700000
Piso,Latina,3,1,90,1,1,1,1,0,1,255000
Piso,Latina,2,1,45,1,1,0,1,0,0,180000
Piso,Latina,2,1,67,0,1,1,1,1,0,212000
Piso,Latina,5,3,202,0,1,1,1,1,1,699000
Piso,Latina,6,3,192,1,1,1,1,1,1,760000
Piso,Latina,2,2,86,0,1,1,1,1,1,240000
Piso,Latina,3,1,71,0,1,0,0,1,1,214000
Piso,Latina,3,1,76,1,1,1,1,0,1,204900
Piso,Latina,3,1,90,0,1,1,1,0,1,160000
Piso,Latina,2,1,58,0,1,1,1,0,1,190000
Piso,Latina,3,2,124,0,1,1,1,0,1,380000
Piso,Latina,4,2,132,1,1,1,1,1,1,374999
Piso,Latina,3,1,74,1,1,1,1,0,1,185000
Piso,Latina,2,1,60,0,0,1,1,0,1,149900
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,4,2,114,1,1,1,1,1,1,369000
Piso,Latina,3,1,85,1,1,1,1,0,1,195000
Piso,Latina,3,1,76,0,0,0,1,0,1,199000
Piso,Latina,5,2,150,1,0,0,1,0,1,393000
Piso,Latina,3,1,92,1,0,1,1,0,1,200000
Piso,Latina,2,2,78,1,1,1,1,1,0,246000
Piso,Latina,3,1,78,1,1,0,1,0,0,260000
Piso,Latina,2,2,78,1,1,1,1,1,0,246000
Piso,Latina,5,2,144,1,1,0,1,0,1,425000
Piso,Latina,3,1,70,1,1,0,1,0,0,194000
Piso,Latina,3,2,96,0,0,1,1,0,1,398000
Piso,Latina,3,1,67,0,0,1,1,0,1,165000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,3,1,71,0,0,1,1,0,1,250000
Piso,Latina,3,1,70,1,1,0,1,0,0,194000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,2,1,67,1,1,0,1,0,1,240000
Piso,Latina,3,1,71,0,0,1,1,0,1,250000
Piso,Latina,3,1,88,1,1,1,1,0,1,199990
Piso,Latina,4,2,122,1,1,1,1,0,1,450000
Piso,Latina,3,1,76,1,1,0,1,0,1,180000
Piso,Latina,3,1,82,1,1,0,1,0,0,209000
Piso,Latina,2,2,84,1,1,1,1,0,0,355000
Piso,Latina,3,1,81,1,1,1,1,0,1,215000
Piso,Latina,3,2,98,1,0,0,1,0,0,182000
Piso,Latina,5,3,160,0,1,1,1,0,0,680000
Piso,Latina,4,2,124,1,1,1,1,0,1,389000
Piso,Latina,3,1,75,0,1,1,1,0,1,199999
Piso,Latina,4,1,86,0,1,0,1,0,1,229000
Piso,Latina,3,1,102,1,1,1,1,1,1,315000
Piso,Latina,3,2,140,1,1,1,1,1,1,390000
Piso,Latina,2,1,89,1,1,1,1,0,1,255000
Piso,Latina,4,2,115,1,1,1,1,1,0,328000
Piso,Latina,1,1,65,1,1,1,1,1,0,260000
Ático,Latina,4,2,120,0,1,1,1,1,1,585000
Piso,Latina,1,1,60,1,1,1,1,0,0,167000
Piso,Latina,3,1,77,1,1,1,1,1,1,195000
Piso,Latina,2,1,55,1,1,1,1,0,0,235000
Piso,Latina,4,2,96,1,1,1,1,0,1,295000
Piso,Latina,2,1,62,0,1,0,1,1,1,139900
Piso,Latina,3,1,71,0,0,1,1,0,1,179597
Piso,Latina,2,1,67,1,1,1,1,0,1,230000
Piso,Latina,6,3,184,1,1,1,1,1,0,750000
Piso,Latina,4,2,136,0,1,1,1,1,1,439000
Piso,Latina,3,2,115,1,1,1,1,0,0,330000
Piso,Latina,2,1,67,1,1,1,1,0,1,197999
Piso,Latina,3,2,106,0,1,1,1,0,1,450000
Piso,Latina,3,1,90,0,1,1,1,0,1,365000
Piso,Latina,3,1,66,0,0,0,1,0,1,123000
Piso,Latina,3,1,79,1,0,1,1,0,0,200000
Piso,Latina,1,1,40,0,1,1,1,0,0,140000
Piso,Latina,3,2,95,0,1,1,1,0,1,235000
Piso,Latina,4,2,135,1,1,1,1,0,1,305000
Piso,Latina,3,1,80,1,1,0,1,0,1,199900
Piso,Latina,3,1,70,0,0,0,1,0,1,175000
Piso,Latina,2,1,83,0,0,0,1,0,1,230000
Piso,Latina,3,1,86,1,1,1,1,0,1,219000
Piso,Latina,1,1,59,1,1,1,1,0,1,199000
Piso,Latina,2,1,75,0,1,1,1,1,0,250000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,2,1,76,0,1,0,1,0,1,159000
Piso,Latina,2,1,70,1,1,1,1,1,0,259000
Piso,Latina,3,2,74,1,0,1,1,0,1,265000
Piso,Latina,3,1,75,0,0,0,1,0,1,122000
Dúplex,Latina,4,3,165,1,1,1,1,1,0,399000
Piso,Latina,2,1,83,0,0,0,1,0,1,230000
Piso,Latina,2,1,67,1,1,0,1,0,1,240000
Ático,Latina,1,1,45,0,1,1,1,0,0,129000
Piso,Latina,3,1,80,1,1,1,1,1,0,270000
Piso,Latina,4,2,94,0,1,1,1,0,1,280000
Piso,Latina,3,1,88,0,0,1,1,0,1,321500
Piso,Latina,2,1,80,1,0,1,1,0,0,129000
Piso,Latina,2,1,76,0,1,0,1,0,1,159000
Piso,Latina,3,1,75,0,1,0,1,0,0,195000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,2,1,67,1,1,0,1,0,1,240000
Piso,Latina,2,1,64,0,1,1,1,0,0,145000
Piso,Latina,3,2,115,0,0,1,1,1,0,269500
Piso,Latina,2,2,68,0,0,1,1,0,0,199000
Piso,Latina,3,1,79,0,1,1,0,0,1,175000
Piso,Latina,3,2,115,1,0,1,0,1,0,305000
Piso,Latina,2,1,85,0,0,1,0,1,0,248700
Piso,Latina,2,1,42,0,0,1,0,0,0,88000
Piso,Latina,2,1,69,0,0,1,1,0,0,164000
Piso,Latina,3,1,86,1,1,1,1,0,0,167000
Piso,Latina,1,1,58,1,0,1,0,0,0,135000
Piso,Latina,4,3,150,1,1,1,1,0,1,325000
Piso,Latina,3,1,64,0,1,0,1,1,0,145000
Piso,Latina,3,1,77,0,1,1,1,0,1,169900
Piso,Latina,2,1,64,0,0,1,1,0,0,161300
Dúplex,Latina,3,2,78,1,1,0,1,0,0,179800
Piso,Latina,3,2,82,0,0,1,1,0,1,235000
Piso,Latina,3,1,76,1,1,1,0,0,0,237000
Piso,Latina,2,1,67,1,0,1,1,0,0,195000
Piso,Latina,2,1,65,0,0,1,1,0,0,161300
Piso,Latina,4,2,103,0,0,1,0,0,1,228000
Piso,Latina,3,1,82,1,1,1,1,0,1,193000
Piso,Latina,3,1,83,0,0,0,1,0,1,205500
Piso,Latina,2,1,62,0,0,1,1,0,0,185000
Piso,Latina,2,1,65,1,0,1,1,0,0,250000
Piso,Latina,2,1,65,0,0,1,1,0,0,161300
Piso,Latina,3,2,73,1,0,0,1,0,1,174900
Piso,Latina,3,1,72,0,0,0,1,0,1,145000
Piso,Latina,3,1,65,0,1,0,1,0,1,129000
Piso,Latina,3,1,65,0,1,0,0,0,1,129000
Piso,Latina,3,1,65,0,1,0,0,0,1,129000
Piso,Latina,2,1,56,1,0,0,1,0,0,135000
Piso,Latina,2,1,63,0,0,0,1,0,0,190000
Piso,Latina,2,1,66,1,0,0,1,1,0,154000
Piso,Latina,3,1,64,1,0,0,1,0,0,176000
Piso,Latina,3,1,65,1,0,1,0,0,1,159000
Piso,Latina,3,1,55,1,0,0,1,0,0,140000
Piso,Latina,3,1,75,0,1,1,0,0,1,168000
Piso,Latina,3,1,66,0,0,1,1,1,0,150500
Piso,Latina,4,2,130,0,0,1,1,0,0,368000
Piso,Latina,1,1,47,0,0,0,1,0,0,140000
Piso,Latina,3,1,87,0,1,1,0,0,1,270000
Piso,Latina,3,1,93,1,0,1,1,1,1,189000
Piso,Latina,1,1,55,1,1,0,1,0,0,155000
Piso,Latina,2,2,62,0,0,0,1,0,0,169000
Piso,Latina,3,1,72,0,0,0,0,0,1,161000
Piso,Latina,2,1,65,0,1,0,1,0,1,172500
Piso,Latina,2,1,71,0,0,1,1,0,1,199000
Piso,Latina,2,1,76,0,0,1,1,0,0,91500
Piso,Latina,2,1,51,0,0,0,1,0,0,159000
Piso,Latina,9,3,288,0,0,1,0,0,1,700000
Piso,Latina,4,4,98,1,0,0,1,0,0,299000
Piso,Latina,2,1,64,0,0,1,1,0,0,161300
Piso,Latina,3,1,102,0,0,1,1,0,0,290000
Piso,Latina,2,1,48,1,0,0,1,0,0,169000
Piso,Latina,2,1,64,0,0,1,1,0,0,161300
Ático,Latina,5,2,160,0,0,1,0,1,1,620000
Piso,Latina,4,2,130,0,0,1,1,0,0,368000
Piso,Latina,2,1,77,0,1,1,1,0,1,145000
Piso,Latina,3,2,96,0,0,1,1,0,1,398000
Piso,Latina,2,1,67,1,0,0,1,0,1,240000
Piso,Latina,2,1,67,1,0,1,1,0,1,240000
Piso,Latina,2,1,65,0,0,0,1,0,1,126500
Piso,Latina,3,1,65,0,0,1,0,0,1,159000
Ático,Latina,5,3,150,0,1,1,1,0,1,345300
Piso,Latina,3,2,105,1,1,1,1,0,1,293000
Piso,Latina,2,1,85,0,0,0,1,0,1,199900
Piso,Latina,3,1,76,0,1,0,1,0,1,123000
Piso,Latina,3,1,97,1,1,1,1,0,1,225000
Piso,Latina,4,2,122,0,1,1,1,0,1,320000
Piso,Latina,2,1,69,1,1,0,1,0,1,184900
Piso,Latina,1,1,47,0,1,1,1,0,0,140000
Piso,Latina,4,2,134,1,0,1,1,0,1,191000
Piso,Latina,4,2,97,1,0,1,1,0,1,126000
Piso,Latina,3,2,98,0,1,1,1,1,1,350000
Piso,Latina,5,2,144,1,1,0,1,0,1,425000
Piso,Latina,2,1,63,0,1,1,1,0,0,174000
Piso,Latina,3,2,60,0,1,1,1,0,1,153701
Piso,Latina,3,1,74,0,0,0,1,0,1,140000
Piso,Latina,3,2,142,1,1,1,1,1,0,390000
Piso,Latina,2,2,175,1,1,0,1,0,1,410000
Piso,Latina,4,2,115,0,1,1,1,0,1,195000
Piso,Latina,3,1,74,1,0,1,1,0,1,184000
Piso,Latina,3,2,100,1,1,1,1,1,1,335000
Piso,Latina,3,2,93,0,1,1,1,0,1,249000
Piso,Latina,3,1,100,1,0,1,1,0,1,230000
Piso,Latina,9,3,250,1,0,1,1,0,1,700000
Piso,Latina,3,1,71,0,1,1,1,0,1,179598
Piso,Latina,3,1,84,0,1,1,1,0,1,239000
Piso,Latina,3,1,87,0,1,1,1,0,1,239000
Piso,Latina,2,1,93,1,0,1,1,0,1,239000
Piso,Latina,3,1,72,0,0,1,1,0,1,279900
Piso,Latina,3,1,80,1,1,1,1,0,0,215000
Piso,Latina,1,1,55,0,0,1,1,0,0,113000
Piso,Latina,4,2,130,0,0,1,1,0,0,368000
Piso,Latina,2,1,89,0,1,0,1,0,1,199900
Piso,Latina,3,1,86,0,1,1,1,0,1,225000
Piso,Latina,2,1,64,0,1,0,1,0,1,225000
Piso,Latina,3,2,89,0,1,0,1,1,1,215000
Piso,Latina,4,2,130,1,0,1,1,0,0,368000
Piso,Latina,5,2,144,1,1,0,1,0,1,425000
Piso,Latina,2,1,63,1,1,1,1,0,1,166000
Piso,Latina,3,1,72,1,0,0,1,0,1,149000
Piso,Latina,3,1,80,1,1,1,1,0,0,180000
Piso,Latina,3,2,120,1,1,1,1,0,1,340000
Piso,Latina,4,3,132,0,1,1,1,1,1,439000
Piso,Latina,2,1,54,1,1,0,1,0,0,152000
Piso,Latina,3,2,89,0,1,0,1,1,1,215000
Piso,Latina,5,2,120,1,1,1,1,0,1,320000
Piso,Latina,3,1,72,1,0,0,1,0,1,149000
Piso,Latina,3,1,62,1,1,0,1,0,1,159900
Piso,Latina,3,1,71,0,1,1,1,0,1,158000
Piso,Latina,2,1,66,0,1,0,1,0,1,129900
Piso,Latina,3,1,62,1,0,0,1,0,1,159900
Piso,Latina,2,2,68,0,1,1,1,0,1,185000
Piso,Latina,1,1,47,0,0,0,1,0,0,140000
Piso,Latina,2,2,73,1,1,0,1,1,1,360000
Piso,Latina,3,1,70,1,1,1,1,1,1,187000
Piso,Latina,3,1,93,0,0,1,1,0,1,335000
Piso,Latina,3,1,62,1,0,0,1,0,1,159900
Piso,Latina,3,1,74,1,1,1,1,0,0,155000
Piso,Latina,2,1,64,0,1,0,1,0,1,225000
Piso,Latina,2,1,65,0,0,1,1,0,0,161300
Piso,Latina,3,1,87,0,1,1,0,0,1,298000
Piso,Latina,3,1,66,0,0,0,0,0,1,123000
Piso,Latina,2,1,57,1,1,0,0,0,0,140000
Piso,Latina,2,2,70,1,0,0,1,0,0,260000
Piso,Latina,3,1,80,0,0,1,1,1,1,219000
Piso,Latina,3,2,126,0,0,0,1,0,0,219000
Piso,Latina,3,1,80,1,1,1,1,0,1,218000
Piso,Latina,4,1,100,0,1,0,0,0,1,199900
Piso,Latina,2,1,76,0,1,0,1,0,1,125000
Piso,Latina,3,1,90,0,1,1,0,0,1,225000
Piso,Latina,4,2,105,0,0,1,1,0,0,275000
Piso,Latina,1,2,42,0,1,1,0,0,1,160000
Piso,Latina,1,1,36,0,1,1,0,0,1,195000
Piso,Latina,3,2,107,0,0,1,0,1,0,365000
Piso,Latina,2,1,71,1,0,0,1,0,0,175000
Piso,Latina,3,1,104,0,0,1,0,0,0,450000
Piso,Latina,3,1,65,0,0,0,1,0,1,160000
Piso,Latina,2,1,39,0,1,0,0,0,1,122600
Piso,Latina,1,1,54,1,0,1,1,0,0,160000
Piso,Latina,2,1,60,1,0,1,1,0,0,125000
Piso,Latina,2,1,59,0,0,0,0,0,1,159000
Piso,Latina,3,1,77,0,0,1,0,0,1,234000
Dúplex,Latina,3,1,80,0,0,1,0,0,0,191000
Piso,Latina,2,1,61,1,0,0,1,0,0,130000
Piso,Latina,2,1,65,0,0,0,1,0,0,156000
Piso,Latina,3,1,70,0,0,1,1,0,0,176000
Piso,Latina,2,1,43,1,0,0,1,0,0,205000
Piso,Latina,3,1,74,0,0,0,1,0,0,162000
Piso,Latina,1,1,30,1,0,0,0,0,0,110000
Piso,Latina,3,1,80,1,1,1,0,0,0,177500
Piso,Latina,2,1,65,0,0,1,1,0,1,154999
Piso,Latina,3,1,65,0,1,0,0,0,1,129000
Piso,Latina,3,1,76,0,0,0,1,0,1,199000
Piso,Latina,2,1,65,0,0,1,1,0,0,164500
Piso,Latina,2,1,47,0,0,1,0,0,0,199900
Piso,Latina,3,1,68,1,0,0,1,0,0,164900
Piso,Latina,2,1,67,1,0,0,1,0,1,148999
Piso,Latina,3,1,95,0,1,1,0,0,1,199000
Piso,Latina,2,1,63,0,0,1,1,0,0,219000
Piso,Latina,4,2,130,0,0,1,1,0,0,368000
Piso,Latina,3,1,65,0,0,1,0,0,1,159000
Piso,Latina,2,1,62,0,0,1,1,0,0,219000
Piso,Latina,1,1,50,0,1,0,1,0,0,140000
Piso,Latina,2,1,45,0,0,0,1,0,1,167000
Piso,Latina,2,1,52,0,0,0,1,0,0,125000
Piso,Latina,2,1,63,0,0,1,1,0,0,219000
Piso,Latina,3,2,86,0,0,1,1,1,0,295000
Piso,Latina,3,1,65,0,1,0,1,0,1,129000
Dúplex,Latina,3,1,90,1,1,1,0,0,0,170000
Piso,Latina,3,1,72,0,0,0,1,0,1,161000
Piso,Latina,2,1,43,1,0,0,1,0,0,205000
Piso,Latina,3,1,65,0,1,0,1,0,1,129000
Piso,Latina,3,1,80,1,0,1,1,0,1,199500
Piso,Latina,1,1,47,0,1,1,1,0,0,140000
Piso,Latina,1,1,41,1,0,1,1,0,0,119000
Piso,Latina,3,1,75,0,0,1,1,0,0,205000
Piso,Latina,2,1,67,0,0,0,1,0,0,115000
Piso,Latina,2,1,45,1,1,0,1,0,0,114900
Piso,Latina,2,1,70,0,0,1,0,0,1,149000
Piso,Latina,2,1,56,1,1,1,1,0,0,120000
Piso,Latina,3,1,80,0,1,0,1,0,1,162000
Piso,Latina,3,1,65,1,0,1,0,0,1,159000
Piso,Latina,2,1,57,0,0,1,1,0,1,149000
Piso,Latina,2,2,60,1,1,0,1,0,0,258000
Piso,Latina,2,1,72,1,0,0,1,1,0,167000
Piso,Latina,4,2,117,0,1,1,1,1,0,310000
Piso,Latina,3,1,91,1,1,0,1,0,0,199500
Piso,Latina,3,1,87,0,0,1,1,0,1,259900
Piso,Latina,2,1,63,0,0,1,1,0,1,138000
Piso,Latina,9,3,250,0,0,1,1,0,1,720000
Piso,Latina,3,2,75,1,1,0,1,0,1,174999
Ático,Latina,2,1,69,1,1,1,1,0,1,302000
Piso,Latina,3,1,67,0,0,0,0,0,1,161000
Piso,Latina,2,1,42,0,0,0,1,0,1,130000
Piso,Latina,3,1,57,0,0,1,0,0,0,163000
Piso,Latina,2,1,63,1,0,1,1,0,1,153000
Piso,Latina,3,1,66,0,0,1,0,0,0,113000
Piso,Latina,3,2,110,0,1,0,1,0,0,282260
Piso,Latina,2,1,63,0,0,1,1,0,1,138000
Piso,Latina,4,1,69,0,0,0,0,0,0,220000
Piso,Latina,3,1,64,0,0,1,1,0,1,157000
Piso,Latina,3,1,82,1,1,1,1,0,0,285000
Ático,Latina,2,1,90,1,1,1,1,0,1,330000
Piso,Latina,1,1,60,1,1,1,1,1,0,220000
Piso,Latina,2,1,92,0,0,0,0,0,1,157000
Piso,Latina,2,1,92,0,1,1,1,0,0,194000
Piso,Latina,3,1,91,0,0,1,0,0,0,157062
Piso,Latina,3,2,95,0,0,0,1,0,0,139000
Piso,Latina,3,1,79,0,0,0,1,0,0,185000
Piso,Latina,2,1,54,1,1,0,1,0,0,152000
Piso,Latina,1,1,71,0,0,0,0,0,1,189050
Piso,Latina,3,1,88,0,0,1,0,0,1,156000
Piso,Latina,2,1,70,1,1,0,1,0,0,159000
Piso,Latina,3,1,87,0,0,1,1,0,1,190000
Piso,Latina,2,1,72,1,0,0,0,0,0,165000
Piso,Latina,2,1,91,1,1,1,1,0,1,273000
Piso,Latina,3,1,84,1,0,1,0,0,1,178000
Piso,Latina,3,1,63,0,1,1,0,0,1,163000
Piso,Latina,3,1,63,0,0,0,1,0,0,167200
Piso,Latina,2,2,70,1,1,0,1,0,0,260000
Piso,Latina,3,2,126,0,0,0,1,0,0,219000
Piso,Latina,3,1,76,0,0,0,1,0,1,123000
Piso,Latina,3,1,66,1,0,0,1,0,1,184000
Piso,Latina,2,1,50,1,0,0,1,0,0,144000
Piso,Latina,2,1,50,1,1,0,1,0,0,159000
Piso,Latina,3,1,80,0,0,1,1,0,0,150000
Piso,Latina,2,1,62,0,0,1,1,0,0,219000
Piso,Latina,3,1,73,1,0,0,1,0,1,179900
Piso,Latina,1,1,47,0,0,0,1,0,0,140000
Piso,Latina,3,1,95,0,1,1,1,0,0,355000
Piso,Latina,3,1,71,0,0,1,0,0,1,179598
Piso,Latina,2,2,62,0,0,0,1,0,0,169000
Piso,Latina,1,1,30,1,1,0,1,0,0,120000
Piso,Latina,2,1,72,0,1,1,1,1,1,205000
Piso,Latina,1,1,42,0,1,0,1,0,0,99000
Piso,Latina,3,1,65,0,1,0,1,0,1,162000
Piso,Latina,3,1,70,0,1,0,1,0,1,249000
Piso,Latina,3,1,81,0,0,0,1,0,0,185000
Piso,Latina,3,1,70,0,0,0,1,0,1,160000
Piso,Latina,3,1,72,0,0,1,1,0,0,209000
Piso,Latina,1,1,50,0,0,0,1,0,0,140000
Piso,Latina,2,3,90,1,0,0,1,0,0,219000
Piso,Latina,3,1,71,0,1,1,1,0,1,179598
Piso,Latina,2,2,43,1,1,0,1,0,0,107999
Piso,Latina,4,2,101,0,0,0,1,0,1,235000
Piso,Latina,3,1,70,0,1,0,1,0,0,125000
Piso,Latina,3,1,60,0,1,1,1,0,1,170300
Piso,Latina,2,1,67,0,0,1,1,0,1,230000
Piso,Latina,3,2,77,0,0,1,0,0,0,189000
Piso,Latina,3,1,75,1,0,1,1,0,0,235000
Piso,Latina,3,1,76,0,0,0,1,0,1,199000
Piso,Latina,3,1,72,0,0,0,0,0,1,161000
Piso,Latina,3,2,88,0,0,1,1,0,1,350000
Piso,Latina,3,1,72,0,0,0,0,0,1,161000
Piso,Latina,3,1,62,0,1,0,0,0,1,129000
Piso,Latina,2,1,63,0,0,1,0,0,1,145000
Piso,Latina,2,2,48,0,0,0,1,0,0,150000
Piso,Latina,3,1,80,0,1,0,0,0,0,135000
Piso,Latina,2,1,46,0,1,1,1,0,0,139000
Piso,Latina,2,1,63,0,0,1,1,0,0,219000
Piso,Latina,2,1,62,0,0,1,1,0,0,219000
Piso,Latina,2,1,62,0,0,1,1,0,0,219000
Dúplex,Latina,2,2,70,1,0,0,1,0,0,169000
Piso,Latina,3,1,91,0,1,0,1,0,1,200000
Piso,Latina,3,1,65,0,1,0,1,0,1,150000
Piso,Latina,3,1,65,0,1,1,1,0,1,162000
Piso,Latina,3,1,80,1,1,0,0,0,0,135000
Piso,Latina,3,1,90,0,0,0,1,0,0,201999
Ático,Latina,1,2,93,1,1,1,0,1,1,225000
Piso,Latina,2,1,65,0,0,1,1,0,0,190000
Piso,Latina,3,1,76,0,0,1,1,0,1,219900
Piso,Latina,3,1,83,0,0,0,0,0,1,205500
Piso,Latina,4,1,97,0,1,1,1,0,0,220000
Piso,Latina,3,1,65,0,0,1,0,0,1,159000
Piso,Latina,2,1,56,0,1,0,1,0,1,133000
Piso,Latina,1,1,47,0,0,0,1,0,0,140000
Piso,Latina,1,1,55,0,0,1,1,0,0,113000
Piso,Latina,3,1,66,1,0,0,1,0,1,160000
