Place,Location,Rooms,Toilets,Area,Air Conditioning,Built-in Wardrobes,Elevator,Heating,Garage,Terrace,Price
Piso,Puente de Vallecas,2,1,70,1,1,0,1,0,1,150000
Piso,Fuencarral,3,2,140,1,1,1,1,1,0,438000
Piso,Carabanchel,4,1,119,0,0,1,0,0,0,265000
Piso,Salamanca,4,5,473,1,1,1,1,0,0,8000000
Piso,Latina,3,1,76,0,0,1,1,0,1,219900
Piso,Fuencarral,3,1,82,0,0,0,1,0,1,250000
Piso,San Blas,2,2,62,1,1,0,1,1,0,154000
Piso,Salamanca,7,2,186,1,1,1,0,0,1,750000
Piso,Vicálvaro,3,2,121,1,0,0,0,0,0,403500
Piso,Chamberí,4,3,143,1,1,1,1,1,1,685000
Piso,Salamanca,3,4,260,1,0,1,0,0,0,3300000
Piso,Centro,2,1,83,1,0,1,0,0,1,690000
Piso,Puente de Vallecas,3,1,55,0,0,1,1,0,1,140000
Piso,Centro,1,1,43,1,1,0,1,0,0,300000
Piso,Tetuán,3,3,201,1,1,1,1,0,0,1449000
Piso,Salamanca,4,2,106,0,1,1,1,0,0,388531
Piso,Puente de Vallecas,2,1,43,0,0,1,1,0,0,89000
Piso,Fuencarral,4,2,157,1,1,1,1,1,0,470000
Ático,Moncloa,2,4,215,1,1,1,0,0,1,1273100
Piso,Vicálvaro,1,1,53,1,1,1,1,1,1,195000
Piso,Salamanca,7,2,422,1,1,1,1,1,1,1950000
Dúplex,Chamberí,5,4,246,1,1,1,1,1,1,1400000
Piso,Centro,2,1,57,1,1,1,1,0,1,575500
Piso,Salamanca,1,1,53,1,1,1,1,1,0,429000
Piso,Chamberí,5,3,194,0,1,1,1,0,0,845000
Piso,Puente de Vallecas,1,1,61,1,0,0,0,0,0,173000
Piso,Villaverde,2,1,59,1,1,0,1,0,0,127000
Piso,Latina,2,1,54,1,0,0,0,0,0,139000
Piso,Carabanchel,3,1,57,0,1,1,1,0,0,129000
Piso,Retiro,4,2,121,1,1,1,1,0,1,950000
Piso,Carabanchel,3,1,82,1,1,0,0,0,0,182000
Piso,Moncloa,3,1,77,0,1,1,1,0,1,630000
Piso,Ciudad Lineal,2,2,55,1,0,0,0,0,1,211000
Piso,Salamanca,1,1,48,1,1,1,1,0,0,575000
Piso,Usera,1,1,34,1,0,0,1,0,0,131000
Piso,San Blas,1,1,48,0,1,1,1,0,0,147000
Piso,Chamartín,4,4,220,1,1,1,1,1,0,1899900
Piso,Centro,1,1,123,1,1,1,1,0,0,820000
Piso,Salamanca,2,2,84,0,0,0,1,0,1,575000
Piso,Centro,2,1,95,1,0,1,1,0,0,599000
Piso,Chamberí,4,2,153,0,0,1,1,0,1,900000
Piso,Ciudad Lineal,2,2,70,1,1,1,1,1,1,295000
Piso,Retiro,3,1,185,0,0,1,1,0,0,600000
Piso,Salamanca,2,2,98,1,1,1,1,0,0,750000
Piso,Tetuán,5,5,398,1,1,1,1,0,0,3600000
Piso,Centro,2,2,82,1,0,1,1,0,0,595000
Piso,Retiro,3,1,71,0,0,1,1,0,0,310000
Piso,Centro,1,1,30,1,1,0,1,0,0,194900
Piso,Carabanchel,1,1,45,1,1,1,1,0,0,148000
Piso,Chamberí,3,4,340,1,1,1,1,0,0,2850000
Piso,Latina,3,1,76,0,0,0,1,0,1,199000
Dúplex,Arganzuela,2,2,82,0,1,0,1,0,0,349000
Piso,Arganzuela,4,2,112,0,1,1,1,0,1,399000
Piso,Centro,1,1,48,1,1,1,1,0,0,215000
Piso,Moncloa,2,2,115,1,1,1,1,0,1,775000
Piso,Puente de Vallecas,3,1,70,0,0,0,1,0,1,155000
Piso,Centro,3,3,88,1,1,1,0,0,0,799000
Piso,Salamanca,3,2,134,1,1,1,1,1,0,1190000
Piso,Salamanca,2,1,63,0,1,1,1,0,0,289000
Piso,Centro,2,1,47,0,1,0,0,0,0,179000
Piso,San Blas,4,2,120,0,1,1,1,0,1,230000
Piso,Chamberí,4,3,238,0,0,1,1,1,0,1700000
Piso,Chamartín,3,6,414,0,1,1,0,1,1,3800000
Piso,Centro,1,1,85,1,1,0,1,0,0,359000
Piso,Carabanchel,3,1,62,0,0,0,0,0,1,129000
Piso,Ciudad Lineal,3,1,88,0,0,1,1,0,0,249000
Piso,San Blas,1,1,82,1,1,1,1,1,0,268000
Piso,Retiro,2,1,42,1,1,0,1,0,0,195000
Piso,San Blas,3,1,81,1,1,1,1,0,0,249900
Piso,Carabanchel,2,2,105,0,0,0,0,0,0,309000
Piso,Retiro,1,1,43,0,1,1,1,0,0,199900
Piso,Barajas,3,2,120,1,1,1,0,1,0,515000
Piso,Salamanca,2,1,54,1,1,1,1,0,0,280000
Piso,Centro,2,2,91,1,1,1,1,0,0,819000
Piso,Centro,3,3,116,1,1,1,1,0,0,899000
Piso,Villaverde,3,1,62,1,0,0,0,0,1,121000
Piso,Arganzuela,3,2,83,0,0,1,1,0,1,399000
Piso,Ciudad Lineal,1,1,43,1,1,0,1,0,1,156900
Piso,Centro,1,1,41,0,1,1,1,0,0,209800
Piso,Salamanca,2,2,147,1,1,1,0,0,0,1450000
Ático,Salamanca,2,1,59,0,0,1,1,0,0,850000
Piso,Puente de Vallecas,4,2,144,1,1,1,1,1,0,280000
Piso,Arganzuela,2,1,59,0,1,0,1,0,1,202000
Piso,Salamanca,6,3,244,1,1,1,1,0,0,1450000
Piso,Salamanca,2,2,70,1,1,1,1,0,0,619000
Piso,Tetuán,2,2,143,1,1,0,1,0,0,790000
Piso,Chamberí,1,1,69,0,0,1,1,0,0,299900
Piso,Salamanca,1,1,34,0,0,1,1,0,0,250000
Piso,Chamartín,2,2,76,0,0,1,1,0,0,317600
Piso,Latina,3,1,65,1,0,1,0,0,1,159000
Piso,Salamanca,2,2,71,0,1,1,1,0,0,719340
Piso,Centro,2,2,106,1,1,1,1,0,0,839000
Piso,Tetuán,4,2,150,0,0,0,1,0,1,395000
Ático,Retiro,2,2,123,1,0,1,1,0,1,995000
Piso,Arganzuela,3,3,384,1,1,1,1,0,0,1470000
Piso,Centro,2,2,158,1,1,1,1,0,0,890000
Ático,San Blas,2,2,150,1,1,1,1,1,1,495000
Ático,Ciudad Lineal,4,3,275,1,1,1,1,1,1,1100000
Piso,Centro,3,3,115,1,0,1,1,0,0,859000
Piso,Chamberí,5,3,252,0,0,1,1,0,1,1100000
Piso,Carabanchel,2,2,114,1,1,1,1,1,0,349000
Piso,Carabanchel,3,2,115,1,1,1,1,1,0,455000
Piso,Villa de Vallecas,3,1,66,0,0,0,0,0,1,141300
Piso,Chamberí,3,2,91,0,1,1,1,0,0,850000
Piso,Hortaleza,4,4,344,1,1,1,1,1,1,1814000
Piso,Carabanchel,3,2,102,0,0,1,1,0,1,189000
Piso,Centro,5,5,157,1,1,1,1,0,0,859000
Piso,Arganzuela,1,1,54,0,1,1,1,0,0,239999
Piso,Ciudad Lineal,1,1,67,1,1,1,1,0,0,190000
Piso,Usera,2,1,98,1,0,1,1,0,0,319000
Piso,Chamartín,3,1,70,0,0,0,0,0,1,320000
Piso,Fuencarral,4,3,170,1,1,1,0,1,1,560000
Piso,Latina,3,1,65,0,1,1,1,0,1,162000
Piso,Centro,1,1,99,1,1,0,1,0,0,750000
Piso,Chamberí,3,4,330,1,0,1,1,1,1,2055000
Piso,Carabanchel,2,3,120,1,1,0,1,0,0,255000
Piso,Arganzuela,4,1,81,0,1,1,1,0,0,319950
Piso,Fuencarral,3,1,48,1,0,1,1,0,0,165000
Piso,Latina,4,2,122,1,1,1,1,0,1,450000
Piso,Chamberí,2,1,35,0,0,0,1,0,0,145000
Piso,Salamanca,2,2,105,0,0,1,1,0,0,462000
Piso,Chamberí,2,1,80,1,0,0,1,0,0,495000
Piso,Chamartín,3,3,154,0,0,1,0,0,1,950000
Piso,Carabanchel,1,1,61,0,0,0,0,0,0,293000
Piso,Usera,2,1,60,0,0,1,0,0,1,160000
Piso,Centro,4,1,157,0,1,1,1,0,0,649000
Piso,Chamberí,5,2,157,1,0,1,0,0,1,649900
Piso,Retiro,4,2,87,0,1,1,1,0,0,412395
Piso,Villaverde,3,2,80,1,1,1,1,1,0,173990
Dúplex,Chamberí,1,1,24,0,1,1,1,0,0,220000
Ático,Centro,3,1,61,1,0,0,1,0,0,339000
Piso,Usera,3,2,80,0,0,0,0,0,1,161000
Piso,Tetuán,1,1,55,1,1,1,1,0,1,325000
Piso,Usera,2,1,89,1,1,1,1,0,0,220000
Piso,Salamanca,2,2,72,1,1,1,1,1,0,1020000
Piso,Fuencarral,4,2,130,1,1,1,1,1,0,563000
Piso,Fuencarral,2,1,50,1,0,1,1,0,0,225000
Ático,Salamanca,2,3,231,1,0,1,0,0,1,1680000
Piso,Centro,5,1,87,0,1,0,0,0,0,338000
Piso,Centro,2,1,92,0,1,1,1,0,0,550000
Piso,Retiro,2,1,65,0,0,0,0,0,1,195000
Piso,Centro,3,3,99,1,0,1,0,0,0,859000
Piso,Centro,2,2,100,1,1,1,1,0,0,1450000
Piso,Carabanchel,3,1,76,0,0,0,0,0,1,142000
Piso,Salamanca,1,1,40,1,1,0,1,0,0,219000
Piso,Centro,3,3,106,1,1,1,1,0,0,899000
Ático,Chamberí,3,3,185,1,1,1,0,1,1,945000
Piso,Chamartín,3,3,240,1,1,1,1,1,1,1250000
Piso,Usera,2,2,109,1,0,1,0,0,0,290000
Piso,Fuencarral,4,2,130,1,0,1,1,1,1,373000
Piso,Retiro,3,1,70,0,0,0,1,0,0,270000
Piso,Ciudad Lineal,3,2,79,0,0,1,1,0,1,289000
Piso,Chamartín,4,5,463,1,1,1,1,1,1,2500000
Piso,Salamanca,2,2,100,1,1,1,1,0,0,780000
Piso,Centro,2,1,37,0,0,1,1,0,0,189000
Piso,Centro,4,2,160,1,1,1,1,0,0,670000
Piso,Chamberí,5,2,208,0,1,1,1,0,0,999000
Ático,Fuencarral,3,3,164,1,1,1,1,1,1,1050000
Piso,Ciudad Lineal,4,3,209,1,0,1,1,1,1,990000
Piso,Arganzuela,3,2,112,1,1,1,1,1,1,525000
Ático,Vicálvaro,3,2,170,0,1,1,0,1,1,499000
Piso,Salamanca,3,2,117,0,0,1,1,0,0,1050000
Piso,San Blas,4,1,134,0,1,1,1,1,1,399900
Piso,Centro,1,1,48,0,0,1,1,0,0,240000
Piso,Arganzuela,3,1,60,1,0,0,0,0,0,249900
Piso,Chamberí,6,3,176,1,1,1,1,0,0,950000
Piso,Carabanchel,3,2,100,1,0,1,0,1,0,320000
Piso,Arganzuela,2,2,87,0,1,1,1,1,0,435800
Piso,Fuencarral,2,2,130,0,0,1,1,1,0,420000
Piso,Arganzuela,3,1,66,0,0,1,1,0,0,235000
Piso,Arganzuela,3,1,95,0,1,1,1,0,1,365000
Piso,Centro,2,1,38,0,1,0,1,0,1,191000
Piso,Arganzuela,4,3,151,0,0,1,0,0,0,600000
Piso,Usera,2,1,51,0,0,0,0,0,1,112000
Piso,Ciudad Lineal,2,1,60,1,0,1,1,0,1,271900
Piso,Usera,2,2,109,1,0,1,0,0,0,290000
Piso,Centro,2,2,77,1,1,1,1,0,0,699000
Piso,Chamartín,3,2,125,0,1,1,0,0,1,595000
Piso,Chamberí,3,2,143,1,1,1,1,0,1,910000
Piso,Hortaleza,2,1,64,0,0,1,1,0,1,196900
Piso,Chamberí,1,1,45,0,1,1,1,0,0,246100
Piso,Salamanca,3,3,173,1,0,1,0,1,0,1590000
Piso,Puente de Vallecas,2,1,60,0,0,1,0,0,0,149000
Piso,Carabanchel,3,1,69,0,0,0,1,0,1,129000
Piso,Ciudad Lineal,2,2,77,1,1,1,1,0,0,319500
Piso,Tetuán,3,3,188,1,1,1,1,1,1,990000
Piso,Chamberí,1,1,33,0,1,0,1,0,0,170000
Piso,Salamanca,3,3,106,1,1,1,1,0,0,1400000
Piso,Chamartín,4,3,365,1,1,1,1,1,1,1690000
Piso,Arganzuela,2,1,82,0,0,1,1,0,0,239000
Piso,Chamartín,3,3,138,1,1,1,1,1,1,790000
Piso,Ciudad Lineal,3,2,88,1,1,1,1,0,0,226000
Ático,Chamberí,2,2,160,1,1,1,1,1,1,1300000
Piso,Chamartín,4,2,118,0,1,1,1,1,1,775000
Piso,Carabanchel,2,1,64,1,1,0,1,0,0,124000
Piso,Centro,3,3,149,1,1,1,1,0,1,699000
Piso,Hortaleza,3,2,136,1,1,1,1,1,0,480000
Piso,Arganzuela,2,1,50,1,1,0,0,0,1,190000
Piso,Carabanchel,3,1,85,0,0,0,1,0,1,160000
Piso,Ciudad Lineal,3,2,175,1,1,1,1,0,1,300000
Piso,Centro,3,3,102,1,1,1,1,0,0,829000
Piso,Tetuán,2,1,58,0,1,0,1,0,1,179900
Dúplex,Villaverde,3,2,138,1,0,1,1,1,1,340000
Piso,Usera,3,2,98,1,1,0,1,1,1,225000
Piso,Chamberí,3,5,330,1,1,1,1,1,0,2800000
Piso,Chamberí,3,1,57,0,1,1,1,0,0,318000
Piso,Fuencarral,2,1,69,0,1,1,0,0,1,254030
Piso,Moncloa,5,5,301,1,1,1,1,1,1,2980000
Piso,Vicálvaro,3,1,68,1,0,0,0,0,0,154500
Piso,Latina,3,1,70,1,1,0,1,0,0,194000
Piso,Arganzuela,4,2,140,1,0,1,1,0,1,488800
Piso,Centro,3,1,67,1,0,0,1,0,0,410000
Piso,Chamartín,3,2,126,1,1,1,1,1,0,570000
Piso,Chamberí,1,1,36,1,1,1,1,0,0,239000
Piso,Salamanca,3,4,145,1,1,1,1,1,0,1195000
Piso,Fuencarral,2,2,105,1,1,1,1,1,0,425000
Piso,Salamanca,2,2,78,1,1,1,1,1,0,1020000
Piso,Latina,3,2,126,0,0,0,1,0,0,219000
Piso,Moratalaz,3,2,94,1,1,1,1,0,1,295000
Piso,Moratalaz,4,2,100,0,0,0,1,0,0,215000
Piso,Centro,1,1,30,1,1,1,1,0,0,243000
Piso,Chamartín,4,3,245,0,1,1,1,0,0,1300000
Piso,Chamartín,3,3,120,1,0,1,1,0,1,950000
Ático,Salamanca,4,5,688,1,1,1,1,1,1,6950000
Piso,Centro,1,1,45,0,1,1,1,0,0,220000
Piso,Salamanca,3,2,149,1,0,1,1,0,1,850000
Piso,Tetuán,4,3,180,0,1,1,1,1,1,870000
Piso,Arganzuela,3,1,83,0,0,1,0,0,0,330030
Piso,Salamanca,4,5,487,1,0,1,1,1,0,4750000
Dúplex,Tetuán,2,1,93,1,1,1,1,1,1,445000
Piso,Retiro,3,1,106,0,1,1,1,0,0,580000
Piso,Chamartín,1,1,50,0,0,0,1,0,0,210000
Piso,Chamberí,3,2,131,0,1,1,1,0,1,821600
Piso,Chamberí,6,6,590,1,1,1,1,1,0,6200000
Piso,Salamanca,3,3,94,1,1,0,1,0,1,829000
Piso,Hortaleza,2,1,65,1,1,1,1,0,1,285000
Piso,Hortaleza,2,2,84,1,1,1,1,1,0,575000
Piso,Ciudad Lineal,2,2,71,1,1,1,1,0,0,247098
Piso,Ciudad Lineal,5,3,270,1,1,1,1,1,0,1175000
Piso,Moncloa,3,2,101,0,1,1,1,0,0,535000
Piso,Latina,3,1,70,1,1,1,1,1,1,187000
Piso,Villaverde,3,3,78,1,0,0,1,0,1,185000
Piso,Usera,1,2,68,1,1,0,0,0,0,155000
Piso,Arganzuela,4,2,155,1,1,1,1,1,0,847000
Piso,Ciudad Lineal,1,1,94,1,0,1,1,0,0,395000
Piso,Ciudad Lineal,3,2,109,0,0,0,1,0,0,234100
Piso,Chamartín,3,2,195,0,1,1,1,1,1,1200000
Piso,Chamartín,6,3,480,1,1,1,0,1,1,1990000
Ático,Vicálvaro,2,2,120,1,1,1,1,1,1,364000
Piso,Salamanca,4,1,94,0,0,1,1,0,0,520000
Piso,Ciudad Lineal,3,1,65,0,1,0,1,0,0,189000
Piso,Chamartín,4,2,161,1,1,1,0,1,1,499000
Piso,Salamanca,2,2,71,1,1,1,1,0,0,679000
Piso,Ciudad Lineal,3,1,76,0,0,1,0,0,0,194000
Piso,Chamartín,4,3,151,1,1,1,1,0,1,839962
Piso,Centro,1,1,49,0,1,0,1,0,0,240000
Piso,Chamberí,5,5,297,1,1,1,1,1,1,1790000
Piso,Carabanchel,3,1,66,0,0,0,1,0,1,136000
Piso,Carabanchel,3,2,126,1,0,0,1,0,1,248000
Piso,Villa de Vallecas,3,2,96,1,1,1,1,1,0,295000
Piso,Hortaleza,1,1,65,1,1,1,1,1,0,369000
Piso,Puente de Vallecas,2,1,70,1,0,1,1,0,0,115000
Piso,Chamartín,4,3,150,1,0,1,1,0,1,499000
Piso,Centro,2,3,106,1,1,1,1,0,0,839000
Ático,Centro,4,3,171,1,1,1,1,0,1,1175000
Piso,Villa de Vallecas,3,1,66,0,1,0,1,0,1,141300
Piso,Carabanchel,3,1,72,0,0,1,0,0,0,99000
Piso,San Blas,3,1,82,1,1,1,1,0,1,210000
Piso,Fuencarral,4,2,174,1,1,1,1,1,1,775000
Piso,Salamanca,2,2,100,1,1,1,0,0,0,630000
Piso,Arganzuela,4,2,142,0,0,1,1,0,0,480000
Piso,Centro,2,2,118,1,1,1,1,0,0,889000
Piso,Chamartín,2,2,70,1,1,1,1,0,0,389900
Piso,Carabanchel,3,1,57,0,0,0,1,0,0,143000
Ático,Moncloa,3,2,274,1,1,1,1,1,1,1020000
Piso,Retiro,3,2,115,1,1,1,0,0,1,476000
Piso,Centro,2,1,58,0,0,0,1,0,0,149000
Piso,Chamberí,2,2,101,0,0,1,0,0,0,540000
Piso,Puente de Vallecas,1,1,67,0,0,0,0,0,1,133000
Piso,Chamberí,2,2,78,1,1,1,1,1,1,1150000
Piso,Latina,4,2,115,1,1,1,1,1,0,328000
Piso,Salamanca,1,1,60,1,1,1,1,0,0,505000
Piso,Salamanca,3,3,139,1,1,1,1,1,1,1250000
Piso,Centro,3,3,130,0,0,1,1,0,0,2150000
Piso,Salamanca,3,2,169,1,1,1,1,0,1,1350000
Piso,Salamanca,5,5,432,1,1,1,1,0,1,3700000
Piso,Chamberí,2,2,82,1,1,1,1,0,0,525000
Piso,Salamanca,1,2,80,1,1,0,1,0,0,430000
Piso,Fuencarral,2,1,50,0,1,1,1,0,1,245000
Piso,Hortaleza,3,2,158,1,0,1,1,1,1,770000
Piso,Centro,2,1,49,0,0,0,1,0,0,249000
Piso,Chamberí,5,3,212,0,1,1,1,0,1,1400000
Piso,Latina,3,1,62,1,0,0,1,0,1,159900
Piso,Chamartín,1,1,48,1,1,1,1,0,0,370000
Piso,Barajas,2,1,76,1,0,0,1,1,0,177900
Piso,Moncloa,3,2,100,1,1,1,1,0,0,550000
Piso,Ciudad Lineal,1,1,64,1,1,1,1,0,0,175000
Piso,Chamartín,2,2,118,1,1,1,1,1,1,800000
Piso,Carabanchel,3,1,89,0,1,0,1,0,0,159000
Piso,Carabanchel,2,1,69,0,0,1,0,0,0,289000
Piso,Retiro,2,1,82,1,0,1,1,0,0,595000
Piso,Latina,3,1,74,0,0,1,0,0,0,153701
Piso,Salamanca,3,4,164,1,1,1,1,0,0,1950000
Piso,Carabanchel,1,1,45,0,0,1,0,0,0,112575
Piso,Puente de Vallecas,4,2,144,0,1,1,1,1,1,230000
Piso,Puente de Vallecas,3,2,90,0,1,1,1,1,1,376500
Piso,Tetuán,3,3,127,1,1,1,1,0,1,949900
Piso,Tetuán,4,3,222,1,1,1,1,1,1,890000
Piso,Centro,2,1,90,1,1,1,1,0,0,580000
Piso,San Blas,1,1,43,0,1,0,1,0,0,144900
Piso,Villaverde,2,1,65,0,0,1,1,0,0,102000
Piso,Fuencarral,3,2,150,1,0,1,1,1,1,470000
Piso,Salamanca,2,1,63,1,1,1,0,0,0,325000
Piso,Ciudad Lineal,3,1,80,1,1,1,1,0,1,215000
Piso,Tetuán,4,2,149,1,0,1,1,0,0,423273
Piso,Chamberí,3,1,95,1,1,1,1,0,0,610000
Dúplex,Salamanca,1,1,55,0,1,1,0,0,0,275000
Piso,Salamanca,3,2,220,0,1,1,0,0,0,2000000
Piso,Villa de Vallecas,3,3,93,1,1,0,1,0,1,197000
Piso,Salamanca,2,2,87,1,1,1,1,0,0,879000
Piso,Usera,2,1,58,1,0,0,1,0,0,220400
Piso,Moncloa,1,1,57,0,1,1,1,0,1,310000
Piso,Centro,3,2,124,1,0,1,1,0,0,580000
Piso,Puente de Vallecas,2,1,50,0,1,0,1,0,0,109250
Piso,Salamanca,2,3,122,1,1,1,1,1,1,1650000
Piso,Salamanca,4,2,143,1,1,1,1,0,1,900000
Piso,San Blas,1,1,58,0,0,1,0,1,0,66000
Apartamento,Tetuán,1,1,35,1,0,0,1,0,0,189000
Piso,Villa de Vallecas,3,2,100,0,1,1,1,1,0,289000
Piso,Centro,3,1,130,1,1,1,1,0,0,635000
Piso,Hortaleza,3,2,213,1,1,1,1,1,1,798000
Piso,Salamanca,2,1,57,1,1,1,0,0,0,350000
Dúplex,Villa de Vallecas,1,1,84,1,1,0,1,0,0,145000
Piso,Tetuán,3,1,118,0,1,1,1,0,0,450000
Piso,Latina,2,1,46,0,1,1,1,0,0,139000
Piso,Salamanca,4,4,260,1,1,1,1,0,0,2925000
Piso,Centro,2,2,77,1,1,1,1,0,0,699000
Piso,Arganzuela,3,2,128,1,0,1,1,0,1,599000
Piso,Chamartín,3,2,111,1,0,1,1,1,1,650000
Piso,Centro,1,1,68,0,0,1,1,0,0,344000
Piso,Chamberí,3,3,96,1,1,1,1,0,0,799000
Piso,Centro,1,1,33,1,0,1,0,1,0,209000
Piso,Salamanca,2,2,78,0,0,1,0,0,0,725000
Piso,Tetuán,2,1,70,1,1,0,0,0,1,339000
Piso,Salamanca,3,2,148,1,1,1,1,1,1,1425000
Piso,Barajas,2,1,65,1,0,0,1,0,1,170000
Dúplex,Arganzuela,4,3,189,1,0,1,1,1,1,999000
Piso,Carabanchel,3,1,67,0,1,0,0,0,1,127200
Piso,Carabanchel,3,2,147,1,1,1,1,1,1,280000
Piso,Centro,2,1,70,1,1,1,1,1,1,575500
Ático,Moncloa,5,5,340,1,0,1,1,1,1,1450000
Piso,Arganzuela,2,1,46,0,1,1,1,0,0,259000
Piso,Centro,3,3,128,1,1,1,1,0,0,1019000
Piso,Centro,1,2,72,0,1,0,1,0,0,396000
Piso,Vicálvaro,3,3,114,1,1,0,1,1,0,299000
Piso,San Blas,4,2,117,0,1,1,0,0,1,225000
Piso,Tetuán,3,3,119,1,0,0,1,0,0,440000
Piso,Ciudad Lineal,3,1,79,1,1,1,1,0,1,195000
Piso,Tetuán,3,2,103,1,1,1,1,0,1,595000
Piso,Centro,5,3,122,1,1,1,0,0,0,590000
Piso,Salamanca,1,1,59,1,1,1,1,0,1,450000
Piso,Chamberí,2,1,104,1,0,1,0,0,1,1100000
Piso,Chamartín,4,3,240,1,1,1,1,0,0,1390000
Piso,Puente de Vallecas,2,1,75,0,0,0,1,0,1,147000
Piso,Ciudad Lineal,2,1,60,0,1,1,1,0,0,220000
Piso,Centro,3,3,100,1,1,1,1,0,0,839000
Piso,Centro,2,2,111,1,1,1,1,0,0,480000
Piso,Carabanchel,3,1,51,0,0,0,1,0,0,139000
Piso,Centro,3,3,91,1,1,1,1,0,0,619000
Piso,Carabanchel,3,1,98,0,1,1,1,0,1,320000
Piso,Salamanca,4,2,201,1,1,1,1,0,1,795000
Piso,Arganzuela,6,2,237,0,0,1,1,0,1,780000
Piso,Ciudad Lineal,3,2,120,1,1,0,1,0,1,347000
Piso,Retiro,2,2,61,1,1,1,1,1,1,450000
Piso,Salamanca,1,1,48,1,1,1,0,0,1,395000
Piso,Moncloa,5,4,191,1,1,1,1,1,0,1150000
Piso,Ciudad Lineal,5,5,313,1,1,1,1,1,1,1050000
Dúplex,Arganzuela,2,2,197,1,1,1,1,1,0,1200000
Piso,Centro,2,1,66,1,1,1,1,0,1,575500
Dúplex,Chamberí,7,8,410,1,1,1,1,1,0,2500000
Piso,Tetuán,3,1,66,0,0,0,1,0,0,247000
Piso,Salamanca,4,4,232,1,1,1,1,0,1,2390000
Piso,Ciudad Lineal,3,1,72,1,0,1,1,0,0,325000
Piso,Centro,1,1,33,0,1,0,1,0,0,140000
Piso,Puente de Vallecas,3,2,94,0,1,1,1,0,1,159000
Piso,Centro,2,2,91,1,1,1,1,0,0,819000
Piso,Villaverde,3,1,85,0,1,1,1,0,1,160000
Piso,Centro,2,1,77,0,0,0,1,0,0,207000
Piso,Ciudad Lineal,2,2,100,1,1,1,1,1,0,328040
Piso,Chamberí,2,3,109,1,1,1,1,0,0,899000
Piso,Hortaleza,4,2,140,1,1,1,1,1,0,503000
Piso,Centro,2,2,84,1,1,1,1,0,0,829000
Piso,Hortaleza,2,2,107,1,1,1,1,1,1,575000
Piso,Chamberí,3,2,140,1,1,1,1,0,0,730000
Piso,Usera,2,2,58,0,1,1,0,0,0,130000
Piso,Villa de Vallecas,2,1,49,1,0,0,1,0,0,119000
Piso,Salamanca,4,2,218,1,1,1,1,0,0,1090000
Piso,Puente de Vallecas,2,1,34,0,0,0,1,0,0,135000
Piso,Fuencarral,4,2,124,0,1,1,1,0,1,420000
Piso,Moratalaz,3,1,73,0,0,0,0,0,0,166500
Piso,Centro,2,1,80,1,1,1,1,0,1,535000
Piso,Tetuán,5,3,185,1,1,1,1,0,1,750000
Piso,Arganzuela,3,2,113,1,1,1,1,1,0,580000
Piso,Latina,2,1,63,0,0,1,1,0,0,219000
Piso,Salamanca,4,3,215,1,1,1,0,0,0,1820000
Piso,Arganzuela,5,3,182,1,1,1,1,0,1,725000
Piso,Ciudad Lineal,2,2,72,0,0,1,0,1,0,247098
Piso,Ciudad Lineal,3,1,65,1,1,0,1,0,1,165000
Piso,Ciudad Lineal,2,2,77,0,0,1,0,0,1,415000
Piso,Ciudad Lineal,4,2,160,1,1,0,1,0,0,219000
Piso,Centro,3,3,116,1,1,1,1,0,0,899000
Piso,Chamartín,3,2,49,0,0,1,0,0,0,202500
Piso,Chamberí,2,1,81,1,0,1,0,0,0,499900
Ático,Chamberí,1,2,114,1,1,1,1,1,1,1350000
Piso,Centro,1,1,76,0,1,1,1,0,0,370000
Ático,Centro,1,1,40,1,1,0,0,0,0,195000
Piso,Usera,2,2,109,1,0,1,0,0,0,290000
Piso,Salamanca,3,2,68,1,1,1,1,0,1,335000
Piso,Salamanca,3,1,87,1,1,1,1,0,0,750000
Piso,San Blas,4,2,171,0,1,1,1,1,1,369000
Piso,Hortaleza,2,2,101,1,1,1,1,1,0,498000
Piso,Usera,3,2,85,0,0,0,1,0,0,103000
Piso,San Blas,4,3,170,1,1,1,1,1,1,790000
Piso,Carabanchel,2,2,81,1,1,1,1,1,1,295000
Piso,Salamanca,3,2,125,1,1,1,1,0,1,1080000
Piso,Chamartín,3,3,120,1,1,1,1,0,0,950000
Piso,Ciudad Lineal,2,2,106,1,1,1,1,1,0,460000
Piso,Chamberí,2,1,90,1,1,1,1,0,0,480000
Piso,Retiro,3,2,135,1,1,1,1,0,1,599000
Piso,Salamanca,3,3,120,1,1,1,1,0,1,1050000
Piso,Salamanca,2,2,106,1,0,1,1,0,0,995000
Dúplex,Latina,2,2,70,1,0,0,1,0,0,169000
Piso,Centro,3,3,102,1,1,1,1,0,1,829000
Piso,San Blas,3,2,105,1,1,1,1,1,0,390000
Piso,Chamberí,2,1,58,1,0,1,1,0,0,357000
Piso,Puente de Vallecas,1,1,67,0,0,0,0,0,1,140000
Piso,Arganzuela,4,2,135,1,0,1,0,0,0,599000
Piso,Villa de Vallecas,3,2,143,1,1,1,1,1,0,310000
Dúplex,Chamberí,6,5,375,1,1,1,1,0,1,1550000
Piso,Tetuán,3,2,137,0,1,0,0,1,0,1200000
Piso,Carabanchel,3,1,73,0,1,0,0,0,0,175000
Piso,Carabanchel,2,2,70,0,0,1,0,0,0,365000
Piso,Chamberí,4,2,167,0,0,1,0,0,0,1100000
